tourn_round_id,course_difficulty
60_2018_688_4,71.71540105619238
60_2019_688_1,70.93245804152434
60_2019_688_2,72.16160604265643
60_2019_688_3,71.79075089339085
60_2019_688_4,72.01989265799907
60_2020_688_1,70.11247144511843
60_2020_688_2,70.7096493436735
60_2020_688_3,70.00680906908102
60_2020_688_4,70.4706174242477
60_2021_688_1,70.04404869247145
60_2021_688_2,69.9723643309296
60_2021_688_3,70.42031997458884
60_2021_688_4,69.89811512287102
60_2022_688_1,68.9957389484976
60_2022_688_2,69.06083317914812
60_2022_688_3,68.09140379512603
60_2022_688_4,69.84607473083564
60_2023_688_1,69.00935971251693
60_2023_688_2,69.4399633186687
60_2023_688_3,70.43721742027327
60_2023_688_4,69.50112179206043
60_2024_933_1,69.06624807186532
60_2024_933_2,69.32924553498648
60_2024_933_3,69.99221393920126
60_2024_933_4,68.45515291585326
60_2025_688_1,67.75020815757239
60_2025_688_2,67.28108144797213
60_2025_688_3,70.04526425611374
60_2025_688_4,68.10942248902953
6_2017_6_1,69.01997812834749
6_2017_6_2,69.06520804851675
6_2017_6_3,69.29848577763472
6_2017_6_4,69.37257130446338
6_2018_6_1,69.46613977924046
6_2018_6_2,69.51657847251244
6_2018_6_3,69.16550757332757
6_2018_6_4,68.91896450424167
6_2019_6_1,69.68634405796658
6_2019_6_2,68.97189825754052
6_2019_6_3,68.64788523543797
6_2019_6_4,68.59334187299521
6_2020_6_1,71.9056489955663
6_2020_6_2,70.15725699270635
6_2020_6_3,69.94263562185716
6_2020_6_4,69.13511869651371
6_2021_6_1,67.85416017703322
6_2021_6_2,68.06924540083318
6_2021_6_3,66.69425940038225
6_2021_6_4,67.49340111885442
6_2022_6_1,67.37316677424072
6_2022_6_2,67.55079042792977
6_2022_6_3,68.30229576448863
6_2022_6_4,66.77136820401711
6_2023_6_1,68.40751038942449
6_2023_6_2,68.15559815958899
6_2023_6_3,67.18621830089461
6_2023_6_4,67.6926284839159
6_2024_6_1,68.99923793063566
6_2024_6_2,67.41907278456502
6_2024_6_3,67.99634105973074
6_2024_6_4,67.38233336700046
6_2025_6_1,67.90615959519253
6_2025_6_2,67.64304918655628
6_2025_6_3,68.04259221443944
6_2025_6_4,67.47303560407224
6_2026_6_1,67.77241075073036
6_2026_6_2,69.13265659701494
6_2026_6_3,69.67435434282656
6_2026_6_4,67.45806355136716
7_2017_500_1,71.82051465228561
7_2017_500_2,72.42796752805336
7_2017_500_3,71.75628048832901
7_2017_500_4,71.69970888099897
7_2018_500_1,72.68158562725279
7_2018_500_2,72.66402174248182
7_2018_500_3,71.45791558366817
7_2018_500_4,72.22689198857125
7_2019_500_1,70.77047013591576
7_2019_500_2,71.81957836488876
7_2019_500_3,71.4029224888651
7_2019_500_4,72.78758722220306
7_2020_500_1,71.96016069707031
7_2020_500_2,71.75356258507989
7_2020_500_3,71.168223579363
7_2020_500_4,72.76681784503853
7_2021_500_1,71.40145368285914
7_2021_500_2,71.07517063132417
7_2021_500_3,73.76782646702826
7_2021_500_4,70.37278501553214
7_2022_500_1,70.98500118397365
7_2022_500_2,70.51823199165452
7_2022_500_3,69.51786108098602
7_2022_500_4,71.08496032907591
7_2023_500_1,70.72301971134381
7_2023_500_2,71.57185876964937
7_2023_500_3,70.33389642336779
7_2023_500_4,70.5033496387926
7_2024_500_1,70.17739766096119
7_2024_500_2,70.50175683584878
7_2024_500_3,69.31685915916086
7_2024_500_4,70.5645677187982
7_2025_939_1,74.15213513186106
7_2025_939_2,71.72529785230392
7_2025_939_3,72.16771260648267
7_2025_939_4,70.18282358288573
88_2023_922_1,69.22196418923095
88_2023_922_2,67.4606186650567
88_2023_922_3,66.85272896713887
88_2023_922_4,69.27746149516597
88_2023_927_1,70.59685658425454
88_2023_927_2,68.34357193260233
88_2023_927_3,69.25514596877592
88_2023_927_4,69.2320949860305
88_2024_922_1,69.47381541889271
88_2024_922_2,70.3409519667319
88_2024_922_3,67.76116081697725
88_2024_922_4,67.65530290198453
88_2024_927_1,70.80483994402506
88_2024_927_2,73.01647557558717
88_2024_927_3,69.06982332627979
88_2024_927_4,66.93899777492112
88_2025_922_1,68.90342959903192
88_2025_922_2,67.24676725821013
88_2025_922_3,66.83799512938941
88_2025_922_4,68.45499997149003
88_2025_927_1,69.25103928706764
88_2025_927_2,68.49388992942542
88_2025_927_3,67.33175037805597
88_2025_927_4,68.58527565442934
9_2017_9_1,74.70292798250398
9_2017_9_2,73.51137815388287
9_2017_9_3,73.22374500798719
9_2017_9_4,74.49349139197903
9_2018_9_1,72.77788950010233
9_2018_9_2,72.63768657636199
9_2018_9_3,72.25945494267671
9_2018_9_4,73.44523560642759
9_2019_9_1,73.38638613719003
9_2019_9_2,72.42364197434284
9_2019_9_3,72.95477241407364
9_2019_9_4,72.50187676557067
9_2020_9_1,72.90003958446164
9_2020_9_2,74.41141815866351
9_2020_9_3,76.4452347384462
9_2020_9_4,75.58469508917557
9_2021_9_1,73.10981857842687
9_2021_9_2,72.76037151117049
9_2021_9_3,71.23174169587752
9_2021_9_4,75.83544492968261
9_2022_9_1,72.28953828536945
9_2022_9_2,74.33583176843709
9_2022_9_3,74.29758038935796
9_2022_9_4,75.70824407952884
9_2023_9_1,72.01958544138569
9_2023_9_2,73.33645490246772
9_2023_9_3,72.84848259788748
9_2023_9_4,71.9386121960717
9_2024_9_1,71.56155497782275
9_2024_9_2,72.31153690299726
9_2024_9_3,72.64256589113334
9_2024_9_4,73.22495488552917
9_2025_9_1,74.46406910199472
9_2025_9_2,71.78656351803785
9_2025_9_3,71.76108397480593
9_2025_9_4,71.47468563170557
